composition,cr_pct,time,h,P,phase
Fe8Cr8,50.0,0.1295849,0.1208808,0.6264888,loading
Fe8Cr8,50.0,0.1305849,0.12189080000000001,0.6429561,loading
Fe8Cr8,50.0,0.1315849,0.12290080000000002,0.6598841,loading
Fe8Cr8,50.0,0.1325849,0.1239108,0.6769834,loading
Fe8Cr8,50.0,0.1335849,0.12492080000000001,0.694633,loading
Fe8Cr8,50.0,0.1345849,0.12593079999999998,0.7123035,loading
Fe8Cr8,50.0,0.1355849,0.1269408,0.7300758,loading
Fe8Cr8,50.0,0.1365849,0.1279508,0.7482868,loading
Fe8Cr8,50.0,0.1375849,0.1289608,0.7669266,loading
Fe8Cr8,50.0,0.1385849,0.1299708,0.7858127,loading
Fe8Cr8,50.0,0.1395849,0.13098079999999998,0.8049209,loading
Fe8Cr8,50.0,0.1405849,0.1319908,0.8243427,loading
Fe8Cr8,50.0,0.1415849,0.1330008,0.844102,loading
Fe8Cr8,50.0,0.1425849,0.13401079999999999,0.8640989,loading
Fe8Cr8,50.0,0.1435849,0.1350208,0.8844236,loading
Fe8Cr8,50.0,0.1445849,0.13603079999999998,0.9050589,loading
Fe8Cr8,50.0,0.1455849,0.1370408,0.9259948,loading
Fe8Cr8,50.0,0.1465849,0.1380508,0.9471394,loading
Fe8Cr8,50.0,0.1475849,0.13906079999999998,0.9687134,loading
Fe8Cr8,50.0,0.1485849,0.1400708,0.9906023,loading
Fe8Cr8,50.0,0.1495849,0.14108079999999998,1.012709,loading
Fe8Cr8,50.0,0.1505849,0.1420908,1.035224,loading
Fe8Cr8,50.0,0.1515849,0.1431008,1.058016,loading
Fe8Cr8,50.0,0.1525849,0.14411079999999998,1.081117,loading
Fe8Cr8,50.0,0.1535849,0.1451208,1.104541,loading
Fe8Cr8,50.0,0.1545849,0.14613079999999998,1.12839,loading
Fe8Cr8,50.0,0.1555849,0.1471408,1.152622,loading
Fe8Cr8,50.0,0.1565849,0.1481508,1.176973,loading
Fe8Cr8,50.0,0.1575849,0.14916079999999998,1.201541,loading
Fe8Cr8,50.0,0.1585849,0.1501708,1.226429,loading
Fe8Cr8,50.0,0.1595849,0.1511808,1.251926,loading
Fe8Cr8,50.0,0.1605849,0.1521908,1.277642,loading
Fe8Cr8,50.0,0.1615849,0.1532008,1.303956,loading
Fe8Cr8,50.0,0.1625849,0.15421079999999998,1.330442,loading
Fe8Cr8,50.0,0.1635849,0.1552208,1.356974,loading
Fe8Cr8,50.0,0.1645849,0.1562308,1.383908,loading
Fe8Cr8,50.0,0.1655849,0.1572408,1.411466,loading
Fe8Cr8,50.0,0.1665849,0.1582508,1.439259,loading
Fe8Cr8,50.0,0.1675849,0.15926079999999998,1.467322,loading
Fe8Cr8,50.0,0.1685849,0.1602708,1.495837,loading
Fe8Cr8,50.0,0.1695849,0.1612808,1.52463,loading
Fe8Cr8,50.0,0.1705849,0.16229079999999999,1.553786,loading
Fe8Cr8,50.0,0.1715849,0.1633008,1.583327,loading
Fe8Cr8,50.0,0.1725849,0.16431079999999998,1.613238,loading
Fe8Cr8,50.0,0.1735849,0.1653208,1.643365,loading
Fe8Cr8,50.0,0.1745849,0.1663308,1.673935,loading
Fe8Cr8,50.0,0.1755849,0.16734079999999998,1.704991,loading
Fe8Cr8,50.0,0.1765849,0.1683508,1.736345,loading
Fe8Cr8,50.0,0.1775849,0.16936079999999998,1.767932,loading
Fe8Cr8,50.0,0.1785849,0.1703708,1.80001,loading
Fe8Cr8,50.0,0.1795849,0.1713808,1.832436,loading
Fe8Cr8,50.0,0.1805849,0.17239079999999998,1.865246,loading
Fe8Cr8,50.0,0.1815849,0.1734008,1.898312,loading
Fe8Cr8,50.0,0.1825849,0.1744108,1.931861,loading
Fe8Cr8,50.0,0.1835849,0.1754208,1.966025,loading
Fe8Cr8,50.0,0.1845849,0.1764308,2.000317,loading
Fe8Cr8,50.0,0.1855849,0.17744079999999998,2.034876,loading
Fe8Cr8,50.0,0.1865849,0.1784508,2.069698,loading
Fe8Cr8,50.0,0.1875849,0.1794608,2.105137,loading
Fe8Cr8,50.0,0.1885849,0.1804708,2.141058,loading
Fe8Cr8,50.0,0.1895849,0.1814808,2.177438,loading
Fe8Cr8,50.0,0.1905849,0.18249079999999998,2.214239,loading
Fe8Cr8,50.0,0.1915849,0.1835008,2.251045,loading
Fe8Cr8,50.0,0.1925849,0.1845108,2.288218,loading
Fe8Cr8,50.0,0.1935849,0.18552079999999999,2.326141,loading
Fe8Cr8,50.0,0.1945849,0.1865308,2.364339,loading
Fe8Cr8,50.0,0.1955849,0.18754079999999998,2.402927,loading
Fe8Cr8,50.0,0.1965849,0.1885508,2.441902,loading
Fe8Cr8,50.0,0.1975849,0.1895608,2.481257,loading
Fe8Cr8,50.0,0.1985849,0.19057079999999998,2.52108,loading
Fe8Cr8,50.0,0.1995849,0.1915808,2.561364,loading
Fe8Cr8,50.0,0.2,0.192,2.575467,loading
Fe8Cr8,50.0,0.20001,0.1920101,2.573979,loading
Fe8Cr8,50.0,0.20002,0.1920202,2.574372,loading
Fe8Cr8,50.0,0.200035,0.1920353,2.575004,loading
Fe8Cr8,50.0,0.2000575,0.19205809999999998,2.575952,loading
Fe8Cr8,50.0,0.2000912,0.1920922,2.577374,loading
Fe8Cr8,50.0,0.2001419,0.1921433,2.579506,loading
Fe8Cr8,50.0,0.2002178,0.19222,2.582705,loading
Fe8Cr8,50.0,0.2003317,0.19233499999999998,2.587504,loading
Fe8Cr8,50.0,0.2005026,0.1925076,2.594702,loading
Fe8Cr8,50.0,0.2007589,0.19276649999999998,2.605501,loading
Fe8Cr8,50.0,0.2011433,0.19315469999999998,2.621716,loading
Fe8Cr8,50.0,0.20172,0.1937372,2.646293,loading
Fe8Cr8,50.0,0.2025849,0.1946108,2.683598,loading
Fe8Cr8,50.0,0.2035849,0.19562079999999998,2.726264,loading
Fe8Cr8,50.0,0.2045849,0.1966308,2.768552,loading
Fe8Cr8,50.0,0.2055849,0.19764079999999998,2.811059,loading
Fe8Cr8,50.0,0.2065849,0.1986508,2.854181,loading
Fe8Cr8,50.0,0.2075849,0.1996608,2.897721,loading
Fe8Cr8,50.0,0.2085849,0.20067079999999998,2.941662,loading
Fe8Cr8,50.0,0.2095849,0.2016808,2.985993,loading
Fe8Cr8,50.0,0.2105849,0.2026908,3.03075,loading
Fe8Cr8,50.0,0.2115849,0.2037008,3.076116,loading
Fe8Cr8,50.0,0.2125849,0.2047108,3.121926,loading
Fe8Cr8,50.0,0.2135849,0.20572079999999998,3.167935,loading
Fe8Cr8,50.0,0.2145849,0.2067308,3.2142,loading
Fe8Cr8,50.0,0.2155849,0.2077408,3.260986,loading
Fe8Cr8,50.0,0.2165849,0.2087508,3.308573,loading
Fe8Cr8,50.0,0.2175849,0.2097608,3.356425,loading
Fe8Cr8,50.0,0.2185849,0.21077079999999998,3.405026,loading
Fe8Cr8,50.0,0.2195849,0.2117808,3.453685,loading
Fe8Cr8,50.0,0.2205849,0.2127908,3.50259,loading
Fe8Cr8,50.0,0.2215849,0.21380079999999999,3.552217,loading
Fe8Cr8,50.0,0.2225849,0.2148108,3.602322,loading
Fe8Cr8,50.0,0.2235849,0.21582079999999998,3.652833,loading
Fe8Cr8,50.0,0.2245849,0.2168308,3.703751,loading
Fe8Cr8,50.0,0.2255849,0.2178408,3.755178,loading
Fe8Cr8,50.0,0.2265849,0.21885079999999998,3.807232,loading
Fe8Cr8,50.0,0.2275849,0.2198608,3.859539,loading
Fe8Cr8,50.0,0.2285849,0.22087079999999998,3.912053,loading
Fe8Cr8,50.0,0.2295849,0.2218808,3.96515,loading
Fe8Cr8,50.0,0.2305849,0.2228908,4.01911,loading
Fe8Cr8,50.0,0.2315849,0.22390079999999998,4.0735,loading
Fe8Cr8,50.0,0.2325849,0.2249108,4.12824,loading
Fe8Cr8,50.0,0.2335849,0.2259208,4.183187,loading
Fe8Cr8,50.0,0.2345849,0.2269308,4.238589,loading
Fe8Cr8,50.0,0.2355849,0.2279408,4.29472,loading
Fe8Cr8,50.0,0.2365849,0.22895079999999998,4.351266,loading
Fe8Cr8,50.0,0.2375849,0.2299608,4.408159,loading
Fe8Cr8,50.0,0.2385849,0.2309708,4.465651,loading
Fe8Cr8,50.0,0.2395849,0.2319808,4.52361,loading
Fe8Cr8,50.0,0.2405849,0.2329908,4.582355,loading
Fe8Cr8,50.0,0.2415849,0.23400079999999998,4.641315,loading
Fe8Cr8,50.0,0.2425849,0.2350108,4.700554,loading
Fe8Cr8,50.0,0.2435849,0.2360208,4.760113,loading
Fe8Cr8,50.0,0.2445849,0.23703079999999999,4.82064,loading
Fe8Cr8,50.0,0.2455849,0.2380408,4.881701,loading
Fe8Cr8,50.0,0.2465849,0.23905079999999998,4.943166,loading
Fe8Cr8,50.0,0.2475849,0.24006080000000002,5.005045,loading
Fe8Cr8,50.0,0.2485849,0.24107079999999997,5.067353,loading
Fe8Cr8,50.0,0.2495849,0.24208079999999998,5.130456,loading
Fe8Cr8,50.0,0.2505849,0.2430908,5.194009,loading
Fe8Cr8,50.0,0.2515849,0.2441008,5.258076,loading
Fe8Cr8,50.0,0.2525849,0.24511080000000002,5.32253,loading
Fe8Cr8,50.0,0.2535849,0.24612079999999997,5.387753,loading
Fe8Cr8,50.0,0.2545849,0.24713079999999998,5.453631,loading
Fe8Cr8,50.0,0.2555849,0.2481408,5.519729,loading
Fe8Cr8,50.0,0.2565849,0.2491508,5.585991,loading
Fe8Cr8,50.0,0.2575849,0.2501608,5.65317,loading
Fe8Cr8,50.0,0.2585849,0.25117079999999997,5.720663,loading
Fe8Cr8,50.0,0.2595849,0.2521808,5.789248,loading
Fe8Cr8,50.0,0.2605849,0.2531908,5.858289,loading
Fe8Cr8,50.0,0.2615849,0.2542008,5.927511,loading
Fe8Cr8,50.0,0.2625849,0.2552108,5.997251,loading
Fe8Cr8,50.0,0.2635849,0.25622079999999997,6.067659,loading
Fe8Cr8,50.0,0.2645849,0.2572308,6.138796,loading
Fe8Cr8,50.0,0.2655849,0.2582408,6.21034,loading
Fe8Cr8,50.0,0.2665849,0.2592508,6.28251,loading
Fe8Cr8,50.0,0.2675849,0.2602608,6.355014,loading
Fe8Cr8,50.0,0.2685849,0.26127079999999997,6.428432,loading
Fe8Cr8,50.0,0.2695849,0.2622808,6.502304,loading
Fe8Cr8,50.0,0.2705849,0.2632908,6.576419,loading
Fe8Cr8,50.0,0.2715849,0.2643008,6.651052,loading
Fe8Cr8,50.0,0.2725849,0.2653108,6.726549,loading
Fe8Cr8,50.0,0.2735849,0.26632079999999997,6.802727,loading
Fe8Cr8,50.0,0.2745849,0.2673308,6.879232,loading
Fe8Cr8,50.0,0.2755849,0.2683408,6.956204,loading
Fe8Cr8,50.0,0.2765849,0.2693508,7.033868,loading
Fe8Cr8,50.0,0.2775849,0.2703608,7.112135,loading
Fe8Cr8,50.0,0.2785849,0.27137079999999997,7.190936,loading
Fe8Cr8,50.0,0.2795849,0.2723808,7.270305,loading
Fe8Cr8,50.0,0.2805849,0.2733908,7.350235,loading
Fe8Cr8,50.0,0.2815849,0.2744008,7.430683,loading
Fe8Cr8,50.0,0.2825849,0.2754108,7.512166,loading
Fe8Cr8,50.0,0.2835849,0.27642079999999997,7.593999,loading
Fe8Cr8,50.0,0.2845849,0.2774308,7.675885,loading
Fe8Cr8,50.0,0.2855849,0.2784408,7.758601,loading
Fe8Cr8,50.0,0.2865849,0.2794508,7.841738,loading
Fe8Cr8,50.0,0.2875849,0.2804608,7.925921,loading
Fe8Cr8,50.0,0.2885849,0.28147079999999997,8.010862,loading
Fe8Cr8,50.0,0.2895849,0.2824808,8.096189,loading
Fe8Cr8,50.0,0.2905849,0.2834908,8.181844,loading
Fe8Cr8,50.0,0.2915849,0.2845008,8.267919,loading
Fe8Cr8,50.0,0.2925849,0.2855108,8.354901,loading
Fe8Cr8,50.0,0.2935849,0.28652079999999996,8.442528,loading
Fe8Cr8,50.0,0.2945849,0.2875308,8.530669,loading
Fe8Cr8,50.0,0.2955849,0.2885408,8.619398,loading
Fe8Cr8,50.0,0.2965849,0.2895508,8.708832,loading
Fe8Cr8,50.0,0.2975849,0.2905608,8.798966,loading
Fe8Cr8,50.0,0.2985849,0.2915708,8.889404,loading
Fe8Cr8,50.0,0.2995849,0.2925808,8.980354,loading
Fe8Cr8,50.0,0.3,0.293,9.012098,loading
Fe8Cr8,50.0,0.30001,0.2930101,9.008571,loading
Fe8Cr8,50.0,0.30002,0.2930202,9.009443,loading
Fe8Cr8,50.0,0.300035,0.2930353,9.010875,loading
Fe8Cr8,50.0,0.3000575,0.2930581,9.013026,loading
Fe8Cr8,50.0,0.3000913,0.29309219999999997,9.016251,loading
Fe8Cr8,50.0,0.3001419,0.2931433,9.021088,loading
Fe8Cr8,50.0,0.3002178,0.29322,9.028345,loading
Fe8Cr8,50.0,0.3003317,0.293335,9.039232,loading
Fe8Cr8,50.0,0.3005026,0.2935076,9.055573,loading
Fe8Cr8,50.0,0.3007589,0.2937665,9.08019,loading
Fe8Cr8,50.0,0.3011433,0.2941547,9.117157,loading
Fe8Cr8,50.0,0.30172,0.2947372,9.172641,loading
Fe8Cr8,50.0,0.3025849,0.2956108,9.256175,loading
Fe8Cr8,50.0,0.3035849,0.2966208,9.351283,loading
Fe8Cr8,50.0,0.3045849,0.2976308,9.445542,loading
Fe8Cr8,50.0,0.3055849,0.2986408,9.540462,loading
Fe8Cr8,50.0,0.3065849,0.2996508,9.635844,loading
Fe8Cr8,50.0,0.3075849,0.3006608,9.731992,loading
Fe8Cr8,50.0,0.3085849,0.3016708,9.828688,loading
Fe8Cr8,50.0,0.3095849,0.30268079999999997,9.925771,loading
Fe8Cr8,50.0,0.3105849,0.3036908,10.02409,loading
Fe8Cr8,50.0,0.3115849,0.3047008,10.12306,loading
Fe8Cr8,50.0,0.3125849,0.3057108,10.22211,loading
Fe8Cr8,50.0,0.3135849,0.3067208,10.32152,loading
Fe8Cr8,50.0,0.3145849,0.30773079999999997,10.42199,loading
Fe8Cr8,50.0,0.3155849,0.3087408,10.5229,loading
Fe8Cr8,50.0,0.3165849,0.3097508,10.62504,loading
Fe8Cr8,50.0,0.3175849,0.3107608,10.72778,loading
Fe8Cr8,50.0,0.3185849,0.3117708,10.83089,loading
Fe8Cr8,50.0,0.3195849,0.31278079999999997,10.93433,loading
Fe8Cr8,50.0,0.3205849,0.3137908,11.03848,loading
Fe8Cr8,50.0,0.3215849,0.3148008,11.14348,loading
Fe8Cr8,50.0,0.3225849,0.3158108,11.24918,loading
Fe8Cr8,50.0,0.3235849,0.3168208,11.35544,loading
Fe8Cr8,50.0,0.3245849,0.31783079999999997,11.4624,loading
Fe8Cr8,50.0,0.3255849,0.3188408,11.57014,loading
Fe8Cr8,50.0,0.3265849,0.3198508,11.67834,loading
Fe8Cr8,50.0,0.3275849,0.3208608,11.78707,loading
Fe8Cr8,50.0,0.3285849,0.3218708,11.89683,loading
Fe8Cr8,50.0,0.3295849,0.32288079999999997,12.00708,loading
Fe8Cr8,50.0,0.3305849,0.3238908,12.11787,loading
Fe8Cr8,50.0,0.3315849,0.3249008,12.22942,loading
Fe8Cr8,50.0,0.3325849,0.3259108,12.34166,loading
Fe8Cr8,50.0,0.3335849,0.3269208,12.4546,loading
Fe8Cr8,50.0,0.3345849,0.32793079999999997,12.5681,loading
Fe8Cr8,50.0,0.3355849,0.3289408,12.68238,loading
Fe8Cr8,50.0,0.3365849,0.3299508,12.79721,loading
Fe8Cr8,50.0,0.3375849,0.3309608,12.91268,loading
Fe8Cr8,50.0,0.3385849,0.3319708,13.029,loading
Fe8Cr8,50.0,0.3395849,0.33298079999999997,13.14639,loading
Fe8Cr8,50.0,0.3405849,0.3339908,13.26412,loading
Fe8Cr8,50.0,0.3415849,0.3350008,13.38191,loading
Fe8Cr8,50.0,0.3425849,0.3360108,13.50078,loading
Fe8Cr8,50.0,0.3435849,0.3370208,13.62015,loading
Fe8Cr8,50.0,0.3445849,0.33803079999999996,13.74058,loading
Fe8Cr8,50.0,0.3455849,0.3390408,13.86211,loading
Fe8Cr8,50.0,0.3465849,0.3400508,13.98415,loading
Fe8Cr8,50.0,0.3475849,0.3410608,14.1066,loading
Fe8Cr8,50.0,0.3485849,0.3420708,14.22931,loading
Fe8Cr8,50.0,0.3495849,0.34308079999999996,14.353,loading
Fe8Cr8,50.0,0.3505849,0.3440908,14.47767,loading
Fe8Cr8,50.0,0.3515849,0.3451008,14.60287,loading
Fe8Cr8,50.0,0.3525849,0.3461108,14.72893,loading
Fe8Cr8,50.0,0.3535849,0.3471208,14.85557,loading
Fe8Cr8,50.0,0.3545849,0.3481308,14.98294,loading
Fe8Cr8,50.0,0.3555849,0.3491408,15.11086,loading
Fe8Cr8,50.0,0.3565849,0.3501508,15.23976,loading
Fe8Cr8,50.0,0.3575849,0.3511608,15.36919,loading
Fe8Cr8,50.0,0.3585849,0.3521708,15.4993,loading
Fe8Cr8,50.0,0.3595849,0.3531808,15.63023,loading
Fe8Cr8,50.0,0.3605849,0.3541908,15.76193,loading
Fe8Cr8,50.0,0.3615849,0.3552008,15.8942,loading
Fe8Cr8,50.0,0.3625849,0.3562108,16.02722,loading
Fe8Cr8,50.0,0.3635849,0.3572208,16.16101,loading
Fe8Cr8,50.0,0.3645849,0.3582308,16.29556,loading
Fe8Cr8,50.0,0.3655849,0.35924079999999997,16.43072,loading
Fe8Cr8,50.0,0.3665849,0.3602508,16.56637,loading
Fe8Cr8,50.0,0.3675849,0.3612608,16.70354,loading
Fe8Cr8,50.0,0.3685849,0.3622708,16.84129,loading
Fe8Cr8,50.0,0.3695849,0.3632808,16.97924,loading
Fe8Cr8,50.0,0.3705849,0.36429079999999997,17.1175,loading
Fe8Cr8,50.0,0.3715849,0.3653008,17.25715,loading
Fe8Cr8,50.0,0.3725849,0.3663108,17.39733,loading
Fe8Cr8,50.0,0.3735849,0.3673208,17.5386,loading
Fe8Cr8,50.0,0.3745849,0.3683308,17.68092,loading
Fe8Cr8,50.0,0.3755849,0.36934079999999997,17.82372,loading
Fe8Cr8,50.0,0.3765849,0.3703508,17.96706,loading
Fe8Cr8,50.0,0.3775849,0.3713608,18.11075,loading
Fe8Cr8,50.0,0.3785849,0.3723708,18.25589,loading
Fe8Cr8,50.0,0.3795849,0.3733808,18.40194,loading
Fe8Cr8,50.0,0.3805849,0.37439079999999997,18.54851,loading
Fe8Cr8,50.0,0.3815849,0.3754008,18.69581,loading
Fe8Cr8,50.0,0.3825849,0.3764108,18.84396,loading
Fe8Cr8,50.0,0.3835849,0.3774208,18.9927,loading
Fe8Cr8,50.0,0.3845849,0.3784308,19.14236,loading
Fe8Cr8,50.0,0.3855849,0.37944079999999997,19.29271,loading
Fe8Cr8,50.0,0.3865849,0.3804508,19.44367,loading
Fe8Cr8,50.0,0.3875849,0.3814608,19.59562,loading
Fe8Cr8,50.0,0.3885849,0.3824708,19.7484,loading
Fe8Cr8,50.0,0.3895849,0.3834808,19.90168,loading
Fe8Cr8,50.0,0.3905849,0.38449079999999997,20.05579,loading
Fe8Cr8,50.0,0.3915849,0.3855008,20.21092,loading
Fe8Cr8,50.0,0.3925849,0.3865108,20.36682,loading
Fe8Cr8,50.0,0.3935849,0.3875208,20.52328,loading
Fe8Cr8,50.0,0.3945849,0.3885308,20.68058,loading
Fe8Cr8,50.0,0.3955849,0.38954079999999996,20.83892,loading
Fe8Cr8,50.0,0.3965849,0.3905508,20.99825,loading
Fe8Cr8,50.0,0.3975849,0.3915608,21.15808,loading
Fe8Cr8,50.0,0.3985849,0.3925708,21.31807,loading
Fe8Cr8,50.0,0.3995849,0.3935808,21.47899,loading
Fe8Cr8,50.0,0.4,0.394,21.53533,loading
Fe8Cr8,50.0,0.40001,0.3940101,21.52916,loading
Fe8Cr8,50.0,0.40002,0.3940202,21.53067,loading
Fe8Cr8,50.0,0.400035,0.3940353,21.53318,loading
Fe8Cr8,50.0,0.4000575,0.39405809999999997,21.53697,loading
Fe8Cr8,50.0,0.4000913,0.3940922,21.54264,loading
Fe8Cr8,50.0,0.4001419,0.3941433,21.55115,loading
Fe8Cr8,50.0,0.4002178,0.39422,21.56394,loading
Fe8Cr8,50.0,0.4003317,0.394335,21.58311,loading
Fe8Cr8,50.0,0.4005026,0.3945076,21.61188,loading
Fe8Cr8,50.0,0.4007589,0.39476649999999996,21.65517,loading
Fe8Cr8,50.0,0.4011433,0.39515469999999997,21.72029,loading
Fe8Cr8,50.0,0.40172,0.3957372,21.81799,loading
Fe8Cr8,50.0,0.4025849,0.3966108,21.9653,loading
Fe8Cr8,50.0,0.4035849,0.3976208,22.13277,loading
Fe8Cr8,50.0,0.4045849,0.3986308,22.2981,loading
Fe8Cr8,50.0,0.4055849,0.3996408,22.46399,loading
Fe8Cr8,50.0,0.4065849,0.4006508,22.63041,loading
Fe8Cr8,50.0,0.4075849,0.4016608,22.79811,loading
Fe8Cr8,50.0,0.4085849,0.4026708,22.96678,loading
Fe8Cr8,50.0,0.4095849,0.4036808,23.13613,loading
Fe8Cr8,50.0,0.4105849,0.4046908,23.30625,loading
Fe8Cr8,50.0,0.4115849,0.4057008,23.47713,loading
Fe8Cr8,50.0,0.4125849,0.4067108,23.64889,loading
Fe8Cr8,50.0,0.4135849,0.4077208,23.82134,loading
Fe8Cr8,50.0,0.4145849,0.4087308,23.99465,loading
Fe8Cr8,50.0,0.4155849,0.4097408,24.16902,loading
Fe8Cr8,50.0,0.4165849,0.41075079999999997,24.34405,loading
Fe8Cr8,50.0,0.4175849,0.4117608,24.51948,loading
Fe8Cr8,50.0,0.4185849,0.4127708,24.69604,loading
Fe8Cr8,50.0,0.4195849,0.4137808,24.87351,loading
Fe8Cr8,50.0,0.4205849,0.4147908,25.05204,loading
Fe8Cr8,50.0,0.4215849,0.41580079999999997,25.23118,loading
Fe8Cr8,50.0,0.4225849,0.4168108,25.4107,loading
Fe8Cr8,50.0,0.4235849,0.4178208,25.59124,loading
Fe8Cr8,50.0,0.4245849,0.4188308,25.77338,loading
Fe8Cr8,50.0,0.4255849,0.4198408,25.95612,loading
Fe8Cr8,50.0,0.4265849,0.42085079999999997,26.13917,loading
Fe8Cr8,50.0,0.4275849,0.4218608,26.3224,loading
Fe8Cr8,50.0,0.4285849,0.4228708,26.50739,loading
Fe8Cr8,50.0,0.4295849,0.4238808,26.69379,loading
Fe8Cr8,50.0,0.4305849,0.4248908,26.87998,loading
Fe8Cr8,50.0,0.4315849,0.42590079999999997,27.06763,loading
Fe8Cr8,50.0,0.4325849,0.4269108,27.25631,loading
Fe8Cr8,50.0,0.4335849,0.4279208,27.44563,loading
Fe8Cr8,50.0,0.4345849,0.4289308,27.63527,loading
Fe8Cr8,50.0,0.4355849,0.4299408,27.8255,loading
Fe8Cr8,50.0,0.4365849,0.43095079999999997,28.01728,loading
Fe8Cr8,50.0,0.4375849,0.4319608,28.21005,loading
Fe8Cr8,50.0,0.4385849,0.4329708,28.40341,loading
Fe8Cr8,50.0,0.4395849,0.4339808,28.59752,loading
Fe8Cr8,50.0,0.4405849,0.4349908,28.79276,loading
Fe8Cr8,50.0,0.4415849,0.43600079999999997,28.98846,loading
Fe8Cr8,50.0,0.4425849,0.4370108,29.18543,loading
Fe8Cr8,50.0,0.4435849,0.4380208,29.38345,loading
Fe8Cr8,50.0,0.4445849,0.4390308,29.58189,loading
Fe8Cr8,50.0,0.4455849,0.4400408,29.78092,loading
Fe8Cr8,50.0,0.4465849,0.44105079999999997,29.98109,loading
Fe8Cr8,50.0,0.4475849,0.4420608,30.18228,loading
Fe8Cr8,50.0,0.4485849,0.4430708,30.38468,loading
Fe8Cr8,50.0,0.4495849,0.4440808,30.58774,loading
Fe8Cr8,50.0,0.4505849,0.4450908,30.79103,loading
Fe8Cr8,50.0,0.4515849,0.44610079999999996,30.99534,loading
Fe8Cr8,50.0,0.4525849,0.4471108,31.20114,loading
Fe8Cr8,50.0,0.4535849,0.4481208,31.40812,loading
Fe8Cr8,50.0,0.4545849,0.4491308,31.61521,loading
Fe8Cr8,50.0,0.4555849,0.4501408,31.82308,loading
Fe8Cr8,50.0,0.4565849,0.4511508,32.03272,loading
Fe8Cr8,50.0,0.4575849,0.4521608,32.24212,loading
Fe8Cr8,50.0,0.4585849,0.4531708,32.45262,loading
Fe8Cr8,50.0,0.4595849,0.4541808,32.664,loading
Fe8Cr8,50.0,0.4605849,0.4551908,32.87655,loading
Fe8Cr8,50.0,0.4615849,0.4562008,33.09066,loading
Fe8Cr8,50.0,0.4625849,0.4572108,33.30544,loading
Fe8Cr8,50.0,0.4635849,0.4582208,33.52063,loading
Fe8Cr8,50.0,0.4645849,0.4592308,33.73626,loading
Fe8Cr8,50.0,0.4655849,0.4602408,33.95303,loading
Fe8Cr8,50.0,0.4665849,0.4612508,34.17133,loading
Fe8Cr8,50.0,0.4675849,0.46226079999999997,34.3902,loading
Fe8Cr8,50.0,0.4685849,0.4632708,34.6097,loading
Fe8Cr8,50.0,0.4695849,0.4642808,34.83039,loading
Fe8Cr8,50.0,0.4705849,0.4652908,35.05197,loading
Fe8Cr8,50.0,0.4715849,0.4663008,35.27499,loading
Fe8Cr8,50.0,0.4725849,0.46731079999999997,35.49851,loading
Fe8Cr8,50.0,0.4735849,0.4683208,35.72258,loading
Fe8Cr8,50.0,0.4745849,0.4693308,35.94726,loading
Fe8Cr8,50.0,0.4755849,0.4703408,36.17301,loading
Fe8Cr8,50.0,0.4765849,0.4713508,36.40049,loading
Fe8Cr8,50.0,0.4775849,0.47236079999999997,36.62858,loading
Fe8Cr8,50.0,0.4785849,0.4733708,36.85811,loading
Fe8Cr8,50.0,0.4795849,0.4743808,37.08792,loading
Fe8Cr8,50.0,0.4805849,0.4753908,37.31781,loading
Fe8Cr8,50.0,0.4815849,0.4764008,37.54954,loading
Fe8Cr8,50.0,0.4825849,0.47741079999999997,37.78225,loading
Fe8Cr8,50.0,0.4835849,0.4784208,38.01555,loading
Fe8Cr8,50.0,0.4845849,0.4794308,38.24965,loading
Fe8Cr8,50.0,0.4855849,0.4804408,38.48565,loading
Fe8Cr8,50.0,0.4865849,0.4814508,38.72221,loading
Fe8Cr8,50.0,0.4875849,0.48246079999999997,38.9591,loading
Fe8Cr8,50.0,0.4885849,0.4834708,39.19682,loading
Fe8Cr8,50.0,0.4895849,0.4844808,39.43594,loading
Fe8Cr8,50.0,0.4905849,0.4854908,39.67631,loading
Fe8Cr8,50.0,0.4915849,0.4865008,39.9177,loading
Fe8Cr8,50.0,0.4925849,0.48751079999999997,40.15971,loading
Fe8Cr8,50.0,0.4935849,0.4885208,40.40243,loading
Fe8Cr8,50.0,0.4945849,0.4895308,40.6465,loading
Fe8Cr8,50.0,0.4955849,0.4905408,40.89161,loading
Fe8Cr8,50.0,0.4965849,0.49155079999999995,41.13757,loading
Fe8Cr8,50.0,0.4975849,0.4925608,41.38428,loading
Fe8Cr8,50.0,0.4985849,0.4935708,41.63216,loading
Fe8Cr8,50.0,0.4995849,0.49458080000000004,41.88072,loading
Fe8Cr8,50.0,0.5,0.495,41.96773,loading
Fe8Cr8,50.0,0.50001,0.4950101,41.95845,loading
Fe8Cr8,50.0,0.50002,0.4950202,41.96074,loading
Fe8Cr8,50.0,0.500035,0.49503529999999996,41.96462,loading
Fe8Cr8,50.0,0.5000575,0.49505809999999995,41.97045,loading
Fe8Cr8,50.0,0.5000912,0.4950922,41.97921,loading
Fe8Cr8,50.0,0.5001419,0.49514329999999995,41.99233,loading
Fe8Cr8,50.0,0.5002178,0.49522,42.01202,loading
Fe8Cr8,50.0,0.5003317,0.49533499999999997,42.04166,loading
Fe8Cr8,50.0,0.5005026,0.49550759999999994,42.08616,loading
Fe8Cr8,50.0,0.5007589,0.4957665,42.15282,loading
